campaign.resource_name,campaign.name,campaign.id,metrics.clicks,metrics.conversions,metrics.cost_micros,metrics.ctr,metrics.average_cpc,metrics.impressions,segments.date,campaign_search_term_view.resource_name,campaign_search_term_view.search_term
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-04,customers/3123559470/campaignSearchTermViews/23652899436~YXBuYSBldmVudCBoYWxsIG9ybGFuZG8,apna event hall orlando
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-04,customers/3123559470/campaignSearchTermViews/23652899436~YmVsbGEgcm9vbSBldmVudCBoYWxs,bella room event hall
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-04,customers/3123559470/campaignSearchTermViews/23652899436~Ym91dGlxdWUgaGFsbA,boutique hall
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-04,customers/3123559470/campaignSearchTermViews/23652899436~Y2VsZWJyYXRpb24gZXZlbnQgdmVudWU,celebration event venue
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-04,customers/3123559470/campaignSearchTermViews/23652899436~Y3J5c3RhbCBiYWxscm9vbSBsYWtlIG1hcnk,crystal ballroom lake mary
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-04,customers/3123559470/campaignSearchTermViews/23652899436~Y3J5c3RhbCBiYWxscm9vbSBsYWtlIG1hcnkgZmxvcmlkYQ,crystal ballroom lake mary florida
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-04,customers/3123559470/campaignSearchTermViews/23652899436~ZXZlbnQgc3BhY2UgcmVudGFsIG5lYXIgbWU,event space rental near me
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-04,customers/3123559470/campaignSearchTermViews/23652899436~Z3JhbmQgYmFsbHJvb20,grand ballroom
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-04,customers/3123559470/campaignSearchTermViews/23652899436~aGlkZSBvdXQ,hide out
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-04,customers/3123559470/campaignSearchTermViews/23652899436~aW5maW5pdHkgYmFsbHJvb20gb3JsYW5kbw,infinity ballroom orlando
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-04,customers/3123559470/campaignSearchTermViews/23652899436~bGcgZXZlbnQgaGFsbCBvcmxhbmRv,lg event hall orlando
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-04,customers/3123559470/campaignSearchTermViews/23652899436~b3JsYW5kbyBjZW50ZXI,orlando center
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-04,customers/3123559470/campaignSearchTermViews/23652899436~cGFyayBwYXZpbGlvbiByZW50YWw,park pavilion rental
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-04,customers/3123559470/campaignSearchTermViews/23652899436~c2UgY29uZWN0ZSBzcGFjZQ,se conecte space
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-04,customers/3123559470/campaignSearchTermViews/23652899436~c3R1ZGlvIDEwNjA,studio 1060
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-04,customers/3123559470/campaignSearchTermViews/23652899436~c3VtbWVyIGhvdXNlIG9ybGFuZG8,summer house orlando
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-04,customers/3123559470/campaignSearchTermViews/23652899436~dGhlIGFiYmV5IG9ybGFuZG8gZmw,the abbey orlando fl
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-04,customers/3123559470/campaignSearchTermViews/23652899436~dGhlIGJhbGNvbnkgb3JsYW5kbw,the balcony orlando
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-04,customers/3123559470/campaignSearchTermViews/23652899436~dGhlIHNvY2lhbCBvcmxhbmRv,the social orlando
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-04,customers/3123559470/campaignSearchTermViews/23652899436~dHJlbGxpcyA5MjU,trellis 925
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-04,customers/3123559470/campaignSearchTermViews/23652899436~dW5pdHkgYmFucXVldCBoYWxs,unity banquet hall
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-04,customers/3123559470/campaignSearchTermViews/23652899436~eHBlcmllbmNlIGxpdmU,xperience live
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-04,customers/3123559470/campaignSearchTermViews/23652899436~eHBlcmllbmNlIGxpdmUgb3JsYW5kbw,xperience live orlando
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-05,customers/3123559470/campaignSearchTermViews/23652899436~YmFsbW9yYWwgZXZlbnQgY2VudGVy,balmoral event center
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-05,customers/3123559470/campaignSearchTermViews/23652899436~Y2hhcGVsIGFuZCBjZWxsYXI,chapel and cellar
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-05,customers/3123559470/campaignSearchTermViews/23652899436~Y2hlYXAgd2VkZGluZyB2ZW51ZXMgb3JsYW5kbyB1bmRlciAkMTAwMA,cheap wedding venues orlando under $1000
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-05,customers/3123559470/campaignSearchTermViews/23652899436~Y29tbXVuaXR5IGNlbnRlcnMgaW4gb3JsYW5kbw,community centers in orlando
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-05,customers/3123559470/campaignSearchTermViews/23652899436~bWFqZXN0aWMgZXZlbnQgY2VudGVy,majestic event center
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-05,customers/3123559470/campaignSearchTermViews/23652899436~b3JsYW5kbyBmbCBiYW5xdWV0IGhhbGxz,orlando fl banquet halls
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-05,customers/3123559470/campaignSearchTermViews/23652899436~b3JsYW5kbyBnYXJkZW5z,orlando gardens
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-05,customers/3123559470/campaignSearchTermViews/23652899436~cGFydHkgYnVpbGRpbmdz,party buildings
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-05,customers/3123559470/campaignSearchTermViews/23652899436~dGhlIGFiYmV5IG9ybGFuZG8,the abbey orlando
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-05,customers/3123559470/campaignSearchTermViews/23652899436~dGhlIGJlYWNoYW0gdmVudWU,the beacham venue
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-05,customers/3123559470/campaignSearchTermViews/23652899436~dGhlIGNhcGVuIGhvdXNl,the capen house
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-05,customers/3123559470/campaignSearchTermViews/23652899436~dGhlIGhhbGwgb24gdGhlIHlhcmQ,the hall on the yard
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-05,customers/3123559470/campaignSearchTermViews/23652899436~dGhlIHNvY2lhbCBvcmxhbmRv,the social orlando
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-05,customers/3123559470/campaignSearchTermViews/23652899436~dGhlIHZhbGVudGluZSBldmVudCB2ZW51ZQ,the valentine event venue
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-05,customers/3123559470/campaignSearchTermViews/23652899436~dGhlIHZlbnVl,the venue
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-05,customers/3123559470/campaignSearchTermViews/23652899436~dGhlIHZlcmFuZGEgdGhvcm50b24gcGFyaw,the veranda thornton park
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-05,customers/3123559470/campaignSearchTermViews/23652899436~eHBlcmllbmNlIGxpdmUgb3JsYW5kbw,xperience live orlando
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-06,customers/3123559470/campaignSearchTermViews/23652899436~YmFieSBzaG93ZXIgdmVudWVz,baby shower venues
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-06,customers/3123559470/campaignSearchTermViews/23652899436~YmFsbHJvb20gcmVudGFs,ballroom rental
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,1,0.0,2770000,0.5,2770000.0,2,2026-04-06,customers/3123559470/campaignSearchTermViews/23652899436~ZW5jaW1hIHZlbnVl,encima venue
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-06,customers/3123559470/campaignSearchTermViews/23652899436~ZXZlbnQgaGFsbCBmb3IgcmVudCBuZWFyIG1l,event hall for rent near me
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-06,customers/3123559470/campaignSearchTermViews/23652899436~ZXhjbHVzaXZlIHZlbnVl,exclusive venue
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-06,customers/3123559470/campaignSearchTermViews/23652899436~aGlkZW91dCBvcmxhbmRv,hideout orlando
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-06,customers/3123559470/campaignSearchTermViews/23652899436~bGFrZXNpZGUgcmVjZXB0aW9uIGhhbGw,lakeside reception hall
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,2,0.0,2780000,1.0,1390000.0,2,2026-04-06,customers/3123559470/campaignSearchTermViews/23652899436~bGVnZW5jeSBldmVudCBoYWxs,legency event hall
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,3,1.0,12105101,1.5,4035033.6666666665,2,2026-04-06,customers/3123559470/campaignSearchTermViews/23652899436~b3JsYW5kbyBldmVudCB2ZW51ZQ,orlando event venue
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-06,customers/3123559470/campaignSearchTermViews/23652899436~b3JsYW5kbyBldmVudHMgJiBwcm9tb3Rpb25z,orlando events & promotions
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-06,customers/3123559470/campaignSearchTermViews/23652899436~b3JsYW5kbyBnYXJkZW5z,orlando gardens
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-06,customers/3123559470/campaignSearchTermViews/23652899436~cGFyayBwYXZpbGlvbiByZW50YWxzIG9ybGFuZG8,park pavilion rentals orlando
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,2,1.0,9389352,1.0,4694676.0,2,2026-04-06,customers/3123559470/campaignSearchTermViews/23652899436~dGhlIGNlbGVicmF0aW9uIGJhbnF1ZXQgaGFsbA,the celebration banquet hall
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-06,customers/3123559470/campaignSearchTermViews/23652899436~dGhlIGhpZ2hsYW5kIG1hbm9yIGV2ZW50cyB2ZW51ZQ,the highland manor events venue
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-06,customers/3123559470/campaignSearchTermViews/23652899436~dGhlIGxhaXIgdmVudWU,the lair venue
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-06,customers/3123559470/campaignSearchTermViews/23652899436~dmVudWUgZG93bnRvd24,venue downtown
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-06,customers/3123559470/campaignSearchTermViews/23652899436~d2ludGVyIHBhcmsgZXZlbnQgY2VudGVy,winter park event center
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-06,customers/3123559470/campaignSearchTermViews/23652899436~eW1jYSB2ZW51ZSByZW50YWw,ymca venue rental
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-07,customers/3123559470/campaignSearchTermViews/23652899436~NTk1OSB3ZXN0IGV2ZW50IHZlbnVl,5959 west event venue
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-07,customers/3123559470/campaignSearchTermViews/23652899436~Y2FudmFzIGV2ZW50IHZlbnVl,canvas event venue
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-07,customers/3123559470/campaignSearchTermViews/23652899436~Y2F0ZXJlcnMgaW4gb3JsYW5kbyBmbG9yaWRh,caterers in orlando florida
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-07,customers/3123559470/campaignSearchTermViews/23652899436~ZW9sYSB2aWV3,eola view
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-07,customers/3123559470/campaignSearchTermViews/23652899436~aGFsbCBmb3IgcmVudA,hall for rent
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,1,0.0,160000,0.5,160000.0,2,2026-04-07,customers/3123559470/campaignSearchTermViews/23652899436~aGFsbCBmb3IgcmVudCBuZWFyIG1l,hall for rent near me
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-07,customers/3123559470/campaignSearchTermViews/23652899436~aGlkZW91dCBvcmxhbmRv,hideout orlando
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-07,customers/3123559470/campaignSearchTermViews/23652899436~aGlkZW91dCBvcmxhbmRvIGV2ZW50IHZlbnVl,hideout orlando event venue
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-07,customers/3123559470/campaignSearchTermViews/23652899436~b3JsYW5kbyBldmVudHMgYW5kIHByb21vdGlvbnMgY29tcGFueQ,orlando events and promotions company
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-07,customers/3123559470/campaignSearchTermViews/23652899436~dGhlIGV2ZW50IG9ybGFuZG8,the event orlando
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-07,customers/3123559470/campaignSearchTermViews/23652899436~dGhlIHZhbGVudGluZSBldmVudCB2ZW51ZQ,the valentine event venue
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-07,customers/3123559470/campaignSearchTermViews/23652899436~diBldmVudHMgaW5jIG9ybGFuZG8gZmw,v events inc orlando fl
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-07,customers/3123559470/campaignSearchTermViews/23652899436~d2ludGVyIHBhcmsgZXZlbnQgc3BhY2U,winter park event space
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-08,customers/3123559470/campaignSearchTermViews/23652899436~ODAxIGpvaG4geW91bmcgcGFya3dheQ,801 john young parkway
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-08,customers/3123559470/campaignSearchTermViews/23652899436~YWJieSBvcmxhbmRv,abby orlando
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-08,customers/3123559470/campaignSearchTermViews/23652899436~YmFucXVldCBoYWxscyByZWNlcHRpb24gZmFjaWxpdGllcyBvcmxhbmRvIGZs,banquet halls reception facilities orlando fl
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-08,customers/3123559470/campaignSearchTermViews/23652899436~ZGlhbW9uZCBldmVudHMgYmFsbHJvb20,diamond events ballroom
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-08,customers/3123559470/campaignSearchTermViews/23652899436~ZG9ja3NpZGUgbGFrZSBub25h,dockside lake nona
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-08,customers/3123559470/campaignSearchTermViews/23652899436~aW5maW5pdHkgYmFsbHJvb20gb3JsYW5kbw,infinity ballroom orlando
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-08,customers/3123559470/campaignSearchTermViews/23652899436~bGcgZXZlbnQgaGFsbCBvcmxhbmRv,lg event hall orlando
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-08,customers/3123559470/campaignSearchTermViews/23652899436~b3JsYW5kbyBjbHViaG91c2UgcmVudGFscw,orlando clubhouse rentals
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-08,customers/3123559470/campaignSearchTermViews/23652899436~b3JsYW5kbyBjb25mZXJlbmNlIGNlbnRlcg,orlando conference center
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-08,customers/3123559470/campaignSearchTermViews/23652899436~b3JsYW5kbyBldmVudCB2ZW51ZSBwaG90b3M,orlando event venue photos
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-08,customers/3123559470/campaignSearchTermViews/23652899436~b3JsYW5kbyB2ZW51ZXM,orlando venues
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-08,customers/3123559470/campaignSearchTermViews/23652899436~b3JzIGV2ZW50IHZlbnVl,ors event venue
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-08,customers/3123559470/campaignSearchTermViews/23652899436~cml2ZXJicm9vayBldmVudHM,riverbrook events
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-08,customers/3123559470/campaignSearchTermViews/23652899436~cm9zZW4gY2VudHJl,rosen centre
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-08,customers/3123559470/campaignSearchTermViews/23652899436~dGhlIHJvb2Z0b3Agb3JsYW5kbw,the rooftop orlando
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-08,customers/3123559470/campaignSearchTermViews/23652899436~dGhlIHZhbGVudGluZSBldmVudCB2ZW51ZQ,the valentine event venue
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,1,0.0,116880,0.5,116880.0,2,2026-04-08,customers/3123559470/campaignSearchTermViews/23652899436~dmVudHVyYSBjb3VudHJ5IGNsdWI,ventura country club
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-08,customers/3123559470/campaignSearchTermViews/23652899436~dmVudWUgNyBvcmxhbmRv,venue 7 orlando
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-08,customers/3123559470/campaignSearchTermViews/23652899436~dmVudWUgY2FzYWJsYW5jYQ,venue casablanca
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,2,2026-04-08,customers/3123559470/campaignSearchTermViews/23652899436~dmVudWUgbmVhciBtZSBmb3IgYmlydGhkYXkgcGFydHk,venue near me for birthday party
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-16,customers/3123559470/campaignSearchTermViews/23652899436~YmFieSBzaG93ZXIgdmVudWU,baby shower venue
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-16,customers/3123559470/campaignSearchTermViews/23652899436~YmFsbHJvb20gaW4gb3JsYW5kbyBmbA,ballroom in orlando fl
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-16,customers/3123559470/campaignSearchTermViews/23652899436~YmFucXVldCBoYWxsIG5lYXIgbWU,banquet hall near me
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-16,customers/3123559470/campaignSearchTermViews/23652899436~YmFucXVldCBoYWxsIHJlbnRhbHMgbmVhciBtZQ,banquet hall rentals near me
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-16,customers/3123559470/campaignSearchTermViews/23652899436~YmVzdCB2ZW51ZXMgZm9yIHNtYWxsIHBhcnRpZXM,best venues for small parties
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-16,customers/3123559470/campaignSearchTermViews/23652899436~Y2FudmFzIGV2ZW50IHZlbnVlIDE0MDEgZmxvcmlkYSBtYWxsIGF2ZSBvcmxhbmRvIGZsIDMyODA5,canvas event venue 1401 florida mall ave orlando fl 32809
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-16,customers/3123559470/campaignSearchTermViews/23652899436~Y29udmVudGlvbiBjZW50ZXIga2lzc2ltbWVlIGZs,convention center kissimmee fl
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-16,customers/3123559470/campaignSearchTermViews/23652899436~Y29udmVudGlvbiBjZW50ZXIgbmVhciBtZQ,convention center near me
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-16,customers/3123559470/campaignSearchTermViews/23652899436~ZG93bnRvd24gZXZlbnQgdmVudWU,downtown event venue
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-16,customers/3123559470/campaignSearchTermViews/23652899436~ZHVic2RyZWFkIGJhbGxyb29t,dubsdread ballroom
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-16,customers/3123559470/campaignSearchTermViews/23652899436~ZXZlbnQgcmVudGFscyBvcmxhbmRv,event rentals orlando
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-16,customers/3123559470/campaignSearchTermViews/23652899436~ZXZlbnQgc3BhY2UgbmVhciBtZQ,event space near me
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-16,customers/3123559470/campaignSearchTermViews/23652899436~Z3JhZHVhdGlvbiBwYXJ0eSBoYWxscyBuZWFyIG1l,graduation party halls near me
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-16,customers/3123559470/campaignSearchTermViews/23652899436~aGFsbCByZW50YWwgb3JsYW5kbyBmbA,hall rental orlando fl
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-16,customers/3123559470/campaignSearchTermViews/23652899436~a2FyYW9rZSBvcmxhbmRvIHByaXZhdGUgcm9vbQ,karaoke orlando private room
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-16,customers/3123559470/campaignSearchTermViews/23652899436~bGFyZ2UgZXZlbnQgaGFsbHMgbmVhciBtZQ,large event halls near me
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-16,customers/3123559470/campaignSearchTermViews/23652899436~b3JsYW5kbyBldmVudCBjZW50ZXI,orlando event center
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-16,customers/3123559470/campaignSearchTermViews/23652899436~b3JsYW5kbyBldmVudCB2ZW51ZXM,orlando event venues
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-16,customers/3123559470/campaignSearchTermViews/23652899436~cGFydHkgb3JsYW5kbyBmbA,party orlando fl
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-16,customers/3123559470/campaignSearchTermViews/23652899436~cGVlcnNwYWNlIG9ybGFuZG8,peerspace orlando
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-16,customers/3123559470/campaignSearchTermViews/23652899436~c21hbGwgZXZlbnQgdmVudWVzIG9ybGFuZG8,small event venues orlando
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-16,customers/3123559470/campaignSearchTermViews/23652899436~c21hbGwgcGFydHkgdmVudWVzIGluIGtpc3NpbW1lZSBmbA,small party venues in kissimmee fl
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-16,customers/3123559470/campaignSearchTermViews/23652899436~c3QgY2xvdWQgY2l2aWMgY2VudGVy,st cloud civic center
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-16,customers/3123559470/campaignSearchTermViews/23652899436~dGhlIGNvbmR1aXQgb3JsYW5kbw,the conduit orlando
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-16,customers/3123559470/campaignSearchTermViews/23652899436~dGhlIHNwb3Qgb3JsYW5kbw,the spot orlando
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-16,customers/3123559470/campaignSearchTermViews/23652899436~dmFsZW50aW5lIGV2ZW50IHZlbnVl,valentine event venue
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-16,customers/3123559470/campaignSearchTermViews/23652899436~dmVudWUgcmVudGFscyBuZWFyIG1l,venue rentals near me
customers/3123559470/campaigns/23652899436,Event Venue Orlando,23652899436,0,0.0,0,0.0,,1,2026-03-16,customers/3123559470/campaignSearchTermViews/23652899436~dmVudWVzIGluIGZsb3JpZGE,venues in florida
